"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","pNOS_Used","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2004,"RELATIVE ABUNDANCE (TYPE-4)",490,1995,TRUE,NA,NA,490,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2005,"RELATIVE ABUNDANCE (TYPE-4)",467,1995,TRUE,NA,NA,467,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2006,"RELATIVE ABUNDANCE (TYPE-4)",987,1995,TRUE,NA,NA,987,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2007,"INFILL",432.286712488767,1995,TRUE,NA,NA,432.286712488767,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2008,"RELATIVE ABUNDANCE (TYPE-4)",407,1995,TRUE,NA,NA,407,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2009,"RELATIVE ABUNDANCE (TYPE-4)",1124,1995,TRUE,NA,NA,1124,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2010,"RELATIVE ABUNDANCE (TYPE-4)",542,1995,TRUE,NA,NA,542,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2011,"RELATIVE ABUNDANCE (TYPE-4)",1291,1995,TRUE,NA,NA,1291,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2012,"INFILL",346.562299026045,1995,TRUE,NA,NA,346.562299026045,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2013,"INFILL",415.76753944469,1995,TRUE,NA,NA,415.76753944469,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2014,"INFILL",1010.29903794261,1995,TRUE,NA,NA,1010.29903794261,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2015,"RELATIVE ABUNDANCE (TYPE-4)",789,1995,TRUE,NA,NA,789,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2016,"RELATIVE ABUNDANCE (TYPE-4)",343,1995,TRUE,NA,NA,343,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2017,"RELATIVE ABUNDANCE (TYPE-4)",538,1995,TRUE,NA,NA,538,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2018,"RELATIVE ABUNDANCE (TYPE-4)",1095,1995,TRUE,NA,NA,1095,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2019,"RELATIVE ABUNDANCE (TYPE-4)",265,1995,TRUE,NA,NA,265,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2020,"RELATIVE ABUNDANCE (TYPE-4)",1376,1995,TRUE,NA,NA,1376,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2021,"RELATIVE ABUNDANCE (TYPE-4)",786,1995,TRUE,NA,NA,786,NA,NA,NA
"Middle Fraser River_SU_1.3","MFR-summer","DU10","CK-11","TASEKO RIVER",2507,2022,"INFILL",960.468509289761,1995,TRUE,NA,NA,960.468509289761,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1995,"INFILL",59.3955042626622,1995,TRUE,NA,NA,59.3955042626622,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1996,"INFILL",41.5049812887605,1995,TRUE,NA,NA,41.5049812887605,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1997,"INFILL",44.8482387614751,1995,TRUE,NA,NA,44.8482387614751,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1998,"RELATIVE ABUNDANCE (TYPE-4)",108,1995,TRUE,NA,NA,108,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,1999,"RELATIVE ABUNDANCE (TYPE-4)",43,1995,TRUE,NA,NA,43,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2000,"RELATIVE ABUNDANCE (TYPE-4)",26,1995,TRUE,NA,NA,26,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2001,"RELATIVE ABUNDANCE (TYPE-4)",40,1995,TRUE,NA,NA,40,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2002,"RELATIVE ABUNDANCE (TYPE-4)",83,1995,TRUE,NA,NA,83,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2003,"RELATIVE ABUNDANCE (TYPE-4)",157,1995,TRUE,NA,NA,157,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2004,"RELATIVE ABUNDANCE (TYPE-4)",31,1995,TRUE,NA,NA,31,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2005,"RELATIVE ABUNDANCE (TYPE-4)",31,1995,TRUE,NA,NA,31,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2006,"RELATIVE ABUNDANCE (TYPE-4)",3,1995,TRUE,NA,NA,3,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2007,"RELATIVE ABUNDANCE (TYPE-4)",5,1995,TRUE,NA,NA,5,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2008,"RELATIVE ABUNDANCE (TYPE-4)",3,1995,TRUE,NA,NA,3,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2009,"RELATIVE ABUNDANCE (TYPE-4)",18,1995,TRUE,NA,NA,18,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2010,"RELATIVE ABUNDANCE (TYPE-4)",14,1995,TRUE,NA,NA,14,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2011,"RELATIVE ABUNDANCE (TYPE-4)",3,1995,TRUE,NA,NA,3,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2012,"RELATIVE ABUNDANCE (TYPE-4)",2,1995,TRUE,NA,NA,2,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2013,"RELATIVE ABUNDANCE (TYPE-4)",8,1995,TRUE,NA,NA,8,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2014,"RELATIVE ABUNDANCE (TYPE-4)",2,1995,TRUE,NA,NA,2,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2015,"INFILL",34.4062713988814,1995,TRUE,NA,NA,34.4062713988814,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2016,"INFILL",25.0533889593223,1995,TRUE,NA,NA,25.0533889593223,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2017,"INFILL",13.4314517884628,1995,TRUE,NA,NA,13.4314517884628,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2018,"INFILL",14.563574040332,1995,TRUE,NA,NA,14.563574040332,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2019,"INFILL",3.90770444985003,1995,TRUE,NA,NA,3.90770444985003,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2020,"INFILL",27.0307321630912,1995,TRUE,NA,NA,27.0307321630912,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2021,"INFILL",28.0616327298733,1995,TRUE,NA,NA,28.0616327298733,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","ICE CREEK",3075,2022,"INFILL",37.1030853172372,1995,TRUE,NA,NA,37.1030853172372,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1995,"OtherSource",27324,1995,TRUE,NA,NA,27324,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1996,"OtherSource",14422,1995,TRUE,NA,NA,14422,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1997,"OtherSource",17636,1995,TRUE,NA,NA,17636,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1998,"OtherSource",32700,1995,TRUE,NA,NA,32700,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,1999,"OtherSource",17449,1995,TRUE,NA,NA,17449,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2000,"OtherSource",6064,1995,TRUE,NA,NA,6064,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2001,"OtherSource",11611,1995,TRUE,NA,NA,11611,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2002,"OtherSource",29226,1995,TRUE,NA,NA,29226,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2003,"OtherSource",40703,1995,TRUE,NA,NA,40703,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2004,"OtherSource",41143,1995,TRUE,NA,NA,41143,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2005,"OtherSource",34739,1995,TRUE,NA,NA,34739,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2006,"TRUE ABUNDANCE (TYPE-1)",41315,1995,TRUE,NA,NA,41315,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2007,"TRUE ABUNDANCE (TYPE-1)",17846,1995,TRUE,NA,NA,17846,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2008,"OtherSource",22758,1995,TRUE,NA,NA,22758,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2009,"TRUE ABUNDANCE (TYPE-1)",20777,1995,TRUE,NA,NA,20777,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2010,"TRUE ABUNDANCE (TYPE-1)",17395,1995,TRUE,NA,NA,17395,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2011,"TRUE ABUNDANCE (TYPE-1)",16568,1995,TRUE,NA,NA,16568,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2012,"TRUE ABUNDANCE (TYPE-1)",14993,1995,TRUE,NA,NA,14993,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2013,"TRUE ABUNDANCE (TYPE-1)",12570,1995,TRUE,NA,NA,12570,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2014,"TRUE ABUNDANCE (TYPE-1)",16195,1995,TRUE,NA,NA,16195,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2015,"TRUE ABUNDANCE (TYPE-1)",22289,1995,TRUE,NA,NA,22289,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2016,"TRUE ABUNDANCE (TYPE-1)",25496,1995,TRUE,NA,NA,25496,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2017,"TRUE ABUNDANCE (TYPE-1)",27895,1995,TRUE,NA,NA,27895,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2018,"TRUE ABUNDANCE (TYPE-1)",22895,1995,TRUE,NA,NA,22895,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2019,"TRUE ABUNDANCE (TYPE-1)",19040,1995,TRUE,NA,NA,19040,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2020,"TRUE ABUNDANCE (TYPE-1)",15208,1995,TRUE,NA,NA,15208,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2021,"TRUE ABUNDANCE (TYPE-1)",25522,1995,TRUE,NA,NA,25522,NA,NA,NA
"West Vancouver Island-South_FA_0.x","SWVI","DU24","CK-31","SOMASS-SPROAT-GC SYSTEM",3306,2022,"INFILL",18107.9793142691,1995,TRUE,NA,NA,18107.9793142691,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,1995,"INFILL",185.297702504621,1995,TRUE,NA,NA,185.297702504621,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,1996,"INFILL",441.932238225735,1995,TRUE,NA,NA,441.932238225735,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,1997,"INFILL",257.70565163035,1995,TRUE,NA,NA,257.70565163035,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,1998,"INFILL",526.976253969617,1995,TRUE,NA,NA,526.976253969617,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,1999,"INFILL",488.426418273229,1995,TRUE,NA,NA,488.426418273229,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2000,"INFILL",298.953975825485,1995,TRUE,NA,NA,298.953975825485,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2001,"INFILL",194.773044855998,1995,TRUE,NA,NA,194.773044855998,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2002,"INFILL",277.944315370954,1995,TRUE,NA,NA,277.944315370954,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2003,"RELATIVE ABUNDANCE (TYPE-4)",618,1995,TRUE,NA,NA,618,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2004,"RELATIVE ABUNDANCE (TYPE-4)",1389,1995,TRUE,NA,NA,1389,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2005,"INFILL",261.976451468995,1995,TRUE,NA,NA,261.976451468995,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2006,"RELATIVE ABUNDANCE (TYPE-4)",321,1995,TRUE,NA,NA,321,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2007,"RELATIVE ABUNDANCE (TYPE-4)",168,1995,TRUE,NA,NA,168,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2008,"RELATIVE ABUNDANCE (TYPE-4)",155,1995,TRUE,NA,NA,155,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2009,"INFILL",453.029254482542,1995,TRUE,NA,NA,453.029254482542,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2010,"INFILL",393.208324103152,1995,TRUE,NA,NA,393.208324103152,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2011,"RELATIVE ABUNDANCE (TYPE-4)",384,1995,TRUE,NA,NA,384,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2012,"RELATIVE ABUNDANCE (TYPE-4)",93,1995,TRUE,NA,NA,93,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2013,"RELATIVE ABUNDANCE (TYPE-3)",83,1995,TRUE,NA,NA,83,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2014,"RELATIVE ABUNDANCE (TYPE-4)",348,1995,TRUE,NA,NA,348,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2015,"RELATIVE ABUNDANCE (TYPE-3)",214,1995,TRUE,NA,NA,214,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2016,"RELATIVE ABUNDANCE (TYPE-3)",285,1995,TRUE,NA,NA,285,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2017,"RELATIVE ABUNDANCE (TYPE-3)",691,1995,TRUE,NA,NA,691,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2018,"RELATIVE ABUNDANCE (TYPE-3)",72,1995,TRUE,NA,NA,72,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2019,"RELATIVE ABUNDANCE (TYPE-3)",426,1995,TRUE,NA,NA,426,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2020,"RELATIVE ABUNDANCE (TYPE-4)",128,1995,TRUE,NA,NA,128,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2021,"RELATIVE ABUNDANCE (TYPE-4)",291,1995,TRUE,NA,NA,291,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","CAYEGHLE CREEK",39908,2022,"RELATIVE ABUNDANCE (TYPE-3)",49,1995,TRUE,NA,NA,49,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,1995,"INFILL",64.5395449620802,1995,TRUE,NA,NA,64.5395449620802,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,1996,"INFILL",153.925845672325,1995,TRUE,NA,NA,153.925845672325,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,1997,"INFILL",89.7593724345526,1995,TRUE,NA,NA,89.7593724345526,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,1998,"INFILL",183.546839368786,1995,TRUE,NA,NA,183.546839368786,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,1999,"INFILL",170.119857703183,1995,TRUE,NA,NA,170.119857703183,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2000,"INFILL",104.126242816747,1995,TRUE,NA,NA,104.126242816747,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2001,"INFILL",67.8398248654565,1995,TRUE,NA,NA,67.8398248654565,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2002,"INFILL",96.8085378089939,1995,TRUE,NA,NA,96.8085378089939,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2003,"INFILL",82.8414903598777,1995,TRUE,NA,NA,82.8414903598777,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2004,"INFILL",176.04252709318,1995,TRUE,NA,NA,176.04252709318,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2005,"INFILL",91.2469002046467,1995,TRUE,NA,NA,91.2469002046467,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2006,"INFILL",118.315088547665,1995,TRUE,NA,NA,118.315088547665,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2007,"RELATIVE ABUNDANCE (TYPE-4)",21,1995,TRUE,NA,NA,21,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2008,"INFILL",53.9867971049073,1995,TRUE,NA,NA,53.9867971049073,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2009,"INFILL",157.790957705396,1995,TRUE,NA,NA,157.790957705396,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2010,"INFILL",136.955212989145,1995,TRUE,NA,NA,136.955212989145,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2011,"RELATIVE ABUNDANCE (TYPE-4)",25,1995,TRUE,NA,NA,25,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2012,"INFILL",85.7017018165135,1995,TRUE,NA,NA,85.7017018165135,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2013,"RELATIVE ABUNDANCE (TYPE-3)",15,1995,TRUE,NA,NA,15,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2014,"INFILL",53.4720019880811,1995,TRUE,NA,NA,53.4720019880811,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2015,"RELATIVE ABUNDANCE (TYPE-3)",372,1995,TRUE,NA,NA,372,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2016,"RELATIVE ABUNDANCE (TYPE-3)",113,1995,TRUE,NA,NA,113,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2017,"RELATIVE ABUNDANCE (TYPE-3)",102,1995,TRUE,NA,NA,102,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2018,"RELATIVE ABUNDANCE (TYPE-3)",198,1995,TRUE,NA,NA,198,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2019,"RELATIVE ABUNDANCE (TYPE-3)",282,1995,TRUE,NA,NA,282,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2020,"RELATIVE ABUNDANCE (TYPE-4)",60,1995,TRUE,NA,NA,60,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2021,"RELATIVE ABUNDANCE (TYPE-4)",28,1995,TRUE,NA,NA,28,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","COLONIAL CREEK",39918,2022,"RELATIVE ABUNDANCE (TYPE-3)",72,1995,TRUE,NA,NA,72,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,1995,"OtherSource",1665,1995,TRUE,NA,NA,1665,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,1996,"OtherSource",3971,1995,TRUE,NA,NA,3971,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,1997,"OtherSource",2638,1995,TRUE,NA,NA,2638,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,1998,"OtherSource",5297,1995,TRUE,NA,NA,5297,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,1999,"OtherSource",4185,1995,TRUE,NA,NA,4185,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,2000,"OtherSource",2572,1995,TRUE,NA,NA,2572,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,2001,"OtherSource",1450,1995,TRUE,NA,NA,1450,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,2002,"OtherSource",2485,1995,TRUE,NA,NA,2485,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,2003,"OtherSource",1757,1995,TRUE,NA,NA,1757,NA,NA,NA
"West Vancouver Island-North_FA_0.x","NWVI","DU26","CK-33","MARBLE RIVER",39958,2004,"OtherSource",3658,1995,TRUE,NA,NA,3658,NA,NA,NA
